STATION,NAME,DATE,AWND,FMTM,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT05,WT08,WT09
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",04-12-2000,2.68,1850,1849,0,,,49,58,39,,80,80,8.1,8.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",05-12-2000,3.13,1900,1901,0,,,48,59,37,,90,80,13,14.1,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",06-12-2000,2.68,1148,1151,0,,,47,57,36,,250,260,10.1,10.1,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",07-12-2000,4.03,1715,1730,0,,,54,61,47,,320,320,10.1,13,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",08-12-2000,4.03,1739,1741,0,,,54,61,47,,290,300,14.1,16.1,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",09-12-2000,4.03,1018,2154,0,,,53,56,50,,160,290,8.1,8.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",10-12-2000,6.04,1640,1335,0,,,50,56,43,,250,250,12.1,16.1,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11-12-2000,6.26,2356,2356,0.2,,,49,54,43,,300,300,15,17,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12-12-2000,5.14,220,220,0.02,,,49,55,43,,280,280,16.1,17,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",13-12-2000,10.51,1314,1317,0.31,,,52,57,47,,150,150,21,23.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",14-12-2000,7.16,346,432,0.22,,,56,60,52,,270,280,19.9,21,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",15-12-2000,6.26,2213,2212,0.01,,,55,60,49,,340,330,15,21,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",16-12-2000,5.82,1303,1303,0,,,52,63,40,,50,50,21.9,23.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",17-12-2000,4.92,1100,1116,0,,,52,66,38,,50,40,17.9,21.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",18-12-2000,9.17,737,731,0,,,51,61,40,,40,40,21,25.1,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",19-12-2000,4.7,901,858,0,,,49,58,40,,140,140,14.1,16.1,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",20-12-2000,3.58,458,456,0,,,49,58,39,,140,140,12.1,13,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",21-12-2000,6.04,943,1501,0,,,47,57,36,,150,220,16.1,17.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",22-12-2000,4.03,20,23,0,,,50,57,43,,140,140,12.1,13,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",23-12-2000,3.58,1449,1448,0,,,46,55,37,,140,140,8.1,8.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",24-12-2000,4.47,1511,1434,0,,,48,57,39,,300,310,13,15,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",25-12-2000,6.71,1117,1117,0,,,48,60,35,,30,30,25.9,29.1,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",26-12-2000,4.92,339,331,0,,,49,58,40,0,100,100,14.1,16.1,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",27-12-2000,3.58,1837,1833,0,,,47,56,37,,110,110,10.1,12.1,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",28-12-2000,3.58,1708,1545,0,,,48,59,36,,310,310,8.1,8.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",29-12-2000,3.36,1523,1519,0,,,45,56,33,,300,300,8.9,10.1,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",30-12-2000,3.8,1549,1549,0,,,45,57,32,,300,300,12.1,13,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",31-12-2000,2.91,1403,1404,0,,,46,54,37,0,170,160,8.9,10.1,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",01-01-2001,4.03,634,633,0,,,48,58,37,,140,140,14.1,15,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",02-01-2001,3.13,1250,1249,0,,,46,58,34,,270,270,8.1,8.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",03-01-2001,3.58,2207,743,0,,,46,59,33,,130,140,10.1,12.1,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",04-01-2001,3.58,2131,1041,0,,,47,60,33,,310,180,6.9,8.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",05-01-2001,3.36,727,725,0,,,46,59,33,,150,150,15,17,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",06-01-2001,3.58,1451,1435,0,,,46,59,33,,300,310,8.1,8.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",07-01-2001,5.14,2350,2233,0.04,,,48,57,39,,160,120,17.9,23,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",08-01-2001,9.62,1503,1501,0.33,,,50,57,42,,280,290,21,23.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",09-01-2001,10.51,1950,2206,0.04,,,44,51,36,,140,150,19.9,23,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",10-01-2001,15.21,1257,1256,0.54,,,51,55,46,,160,160,38,44.1,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11-01-2001,16.33,1207,1203,0.36,,,47,50,43,0,130,140,33.1,40,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12-01-2001,8.95,555,601,0,,,50,55,44,0,40,40,23.9,29.1,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",13-01-2001,5.59,1549,1409,0,,,48,55,41,0,260,250,14.1,17.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",14-01-2001,6.04,1245,1248,0,,,48,54,41,0,280,290,14.1,15,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",15-01-2001,9.4,1408,1407,0,,,47,57,37,0,340,330,23.9,31.1,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",16-01-2001,6.93,1532,904,0,,,47,56,38,0,30,350,17.9,21,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",17-01-2001,4.7,40,1154,0,,,43,53,32,,30,240,13,15,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",18-01-2001,5.37,1508,1530,0,,,43,53,32,,300,310,13,13,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",19-01-2001,6.49,841,840,0,,,48,56,40,,90,90,14.1,16.1,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",20-01-2001,4.03,2259,2257,0,,,47,56,37,,110,110,12.1,13,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",21-01-2001,3.58,906,906,0,,,45,53,36,,150,140,12.1,13,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",22-01-2001,4.47,1437,1740,0,,,47,60,34,,310,310,10.1,12.1,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",23-01-2001,12.75,2037,2004,0.15,,,50,55,45,,200,190,23.9,29.1,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",24-01-2001,7.61,1520,1519,0.06,,,48,54,41,,270,270,17,19.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",25-01-2001,13.87,1250,1237,0.79,,,49,56,42,,160,160,31.1,36.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",26-01-2001,8.05,304,244,0.11,,,47,52,41,,160,150,16.1,19.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",27-01-2001,5.14,1510,1507,0,,,47,58,35,,310,320,15,17.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",28-01-2001,4.47,950,1200,0,,,47,57,36,,220,230,12.1,13,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",29-01-2001,7.61,1338,1217,0.07,,,50,56,43,,290,300,14.1,17,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",30-01-2001,5.14,1502,1619,0,,,44,55,33,0,40,60,14.1,15,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",31-01-2001,6.71,1122,1119,0,,,49,60,38,0,60,60,19.9,23,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",01-02-2001,4.7,2332,1620,0,,,45,56,33,,80,310,8.9,10.1,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",02-02-2001,3.8,1421,1421,0,,,49,58,39,,280,280,10.1,12.1,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",03-02-2001,3.8,1548,1521,0,,,52,63,40,,300,300,8.9,12.1,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",04-02-2001,4.92,1455,1544,0,,,54,66,42,,310,310,14.1,15,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",05-02-2001,6.49,2156,2212,0,,,53,67,39,,250,260,15,16.1,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",06-02-2001,17,1509,1508,0,,,50,55,45,,280,280,34.9,38.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",07-02-2001,11.63,1320,1319,0,,,49,57,41,,300,280,21.9,28,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",08-02-2001,7.61,1648,1632,0,,,44,55,33,,260,270,17,19.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",09-02-2001,14.54,2027,2026,0.83,,,47,52,42,,230,230,30,36,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",10-02-2001,12.3,23,23,0.67,,,48,51,44,,180,180,23,25.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11-02-2001,12.75,405,1158,0.96,,,47,51,42,,150,230,25.9,30,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12-02-2001,8.95,204,206,0.52,,,44,49,39,,140,140,23.9,25.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",13-02-2001,5.14,1652,1651,0,,,46,55,36,,170,170,13,16.1,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",14-02-2001,5.37,1403,1355,0,,,47,55,38,,310,300,12.1,13,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",15-02-2001,4.47,835,1021,0,,,47,56,38,0,120,140,13,14.1,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",16-02-2001,8.72,1111,1108,0,,,52,60,44,0,140,150,17,19.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",17-02-2001,9.4,1420,1420,0.62,,,56,60,51,0,180,180,21,23.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",18-02-2001,6.71,2329,2213,0.11,,,54,59,49,,150,160,17.9,21.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",19-02-2001,17.22,404,350,0.72,,,53,58,48,,150,150,32,38.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",20-02-2001,13.42,355,403,0.25,,,54,57,50,,140,150,21.9,23.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",21-02-2001,10.51,225,224,0.09,,,54,57,50,,150,150,21.9,25.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",22-02-2001,15.66,2347,2129,0.64,,,50,54,46,,150,140,29.1,36,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",23-02-2001,10.29,2356,2356,0.13,,,48,53,42,,160,160,23.9,30,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",24-02-2001,16.11,1005,943,0.68,,,49,54,44,,150,150,30,38,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",25-02-2001,10.29,249,249,0,,,54,59,48,,140,150,21,23.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",26-02-2001,3.58,2,1038,0,,,52,59,44,0,300,220,8.1,10.1,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",27-02-2001,6.26,1529,1527,0,,,55,67,42,0,270,270,17,19.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",28-02-2001,7.38,1635,1446,0,,,53,63,43,0,40,30,19.9,23.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",01-03-2001,5.82,1652,1650,0.06,,,48,58,38,0,270,270,19.9,21.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",02-03-2001,9.84,1326,1320,0.12,,,50,57,42,0,280,290,19.9,23,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",03-03-2001,7.16,2356,2355,0.22,,,48,55,40,0,140,150,21,25.1,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",04-03-2001,19.91,1356,1355,0.46,,,53,56,49,0,140,140,33.1,40,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",05-03-2001,7.61,2028,2325,0.16,,,54,60,48,0,50,70,19.9,21.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",06-03-2001,6.93,2010,1948,0,,,56,62,50,0,340,340,16.1,21,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",07-03-2001,9.4,1832,1645,0,,,51,57,45,0,270,260,17.9,21.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",08-03-2001,12.97,1902,1901,0,,,51,54,48,0,250,240,29.1,32,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",09-03-2001,8.05,1549,1530,0,,,50,57,42,,270,260,19.9,23.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",10-03-2001,7.38,1432,1424,0,,,51,60,41,,270,270,16.1,17.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11-03-2001,4.7,1600,1750,0,,,48,58,38,,280,300,13,14.1,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12-03-2001,5.59,1634,1653,0,,,51,63,38,,290,300,16.1,17.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",13-03-2001,6.71,1710,1652,0,,,50,58,42,,280,280,17,19.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",14-03-2001,6.71,1712,1715,0,,,51,59,42,0,270,270,17.9,19.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",15-03-2001,8.72,1659,1756,0,,,48,54,42,0,280,280,25.9,29.1,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",16-03-2001,7.61,1740,1740,0,,,47,56,38,,270,270,19.9,21.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",17-03-2001,5.59,1734,1736,0,,,49,58,40,0,270,270,16.1,17,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",18-03-2001,5.37,1625,1623,0,,,57,70,44,0,310,310,14.1,16.1,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",19-03-2001,4.7,1446,1438,0.01,,,60,74,46,,310,300,14.1,16.1,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",20-03-2001,5.82,1743,1942,,,,65,76,54,,300,320,15,16.1,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",21-03-2001,8.5,1839,1840,0,,,56,60,51,,290,290,17.9,19.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",22-03-2001,9.4,1707,1716,0,,,59,64,54,,270,270,17.9,19.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",23-03-2001,8.5,1630,223,0,,,58,62,53,,270,240,15,17.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",24-03-2001,9.17,1511,1659,0.14,,,60,68,52,,230,220,21,21.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",25-03-2001,10.51,1554,1536,0.03,,,58,64,51,0,280,280,21,23,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",26-03-2001,7.38,1751,1352,0,,,54,64,43,0,270,270,17,21.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",27-03-2001,5.59,1627,1623,0,,,55,65,45,0,270,260,17,19.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",28-03-2001,10.96,1842,1842,0,,,57,63,50,0,280,280,23,25.1,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",29-03-2001,7.16,1547,1604,0,,,56,63,49,0,270,280,19.9,21,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",30-03-2001,4.7,1537,1539,0,,,61,76,46,0,290,290,13,14.1,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",31-03-2001,7.61,2345,2343,0.01,,,60,69,50,0,250,260,21,23.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",01-04-2001,16.33,1804,1802,0,,,54,58,49,,270,270,31.1,36,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",02-04-2001,16.11,1824,1822,0,,,53,60,46,,290,290,25.9,30,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",03-04-2001,9.17,1817,1816,0,,,47,56,38,,280,280,23.9,25.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",04-04-2001,8.5,1750,1756,0,,,50,60,39,,280,280,21,21.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",05-04-2001,11.18,1854,1830,0,,,51,60,41,0,260,270,23,28,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",06-04-2001,13.42,1140,1139,0.25,,,51,55,47,0,140,140,23.9,28,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",07-04-2001,15.43,1730,1732,0.16,,,51,58,44,0,280,280,32,38,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",08-04-2001,8.5,1648,1704,0.01,,,48,56,40,0,250,260,17,23.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",09-04-2001,10.07,1411,1413,0.12,,,52,60,44,0,270,270,23,25.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",10-04-2001,15.21,2343,2356,0.01,,,54,60,47,0,280,280,25.1,29.1,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11-04-2001,16.11,1714,1713,0,,,52,59,45,0,280,280,32,38,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12-04-2001,9.17,1429,1406,0,,,52,61,42,0,270,250,19.9,21.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",13-04-2001,15.21,1635,1616,0,,,51,57,45,0,260,270,23.9,28,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",14-04-2001,10.07,1852,1852,0,,,51,58,43,0,270,270,21.9,23.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",15-04-2001,8.05,1801,1551,0,,,50,59,40,,280,280,15,17,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",16-04-2001,6.93,2304,2325,0,,,55,66,43,,250,250,17.9,19.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",17-04-2001,6.93,1741,1741,0,,,62,69,54,,290,290,16.1,17.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",18-04-2001,10.07,1211,1231,0.04,,,56,63,48,0,270,260,23.9,25.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",19-04-2001,12.53,1523,1523,0.04,,,55,59,50,0,270,270,23,25.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",20-04-2001,12.53,1414,1311,0.53,,,50,57,43,,250,220,25.9,30,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",21-04-2001,8.05,1438,1438,0,,,50,61,39,0,270,270,21,23,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",22-04-2001,10.74,1525,54,0,,,55,60,50,0,260,200,17,21,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",23-04-2001,6.71,1607,1606,0,,,57,69,45,0,300,300,15,17,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",24-04-2001,6.49,1613,1613,0,,,64,78,50,0,300,310,17,19.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",25-04-2001,8.5,2202,1344,0,,,62,72,51,0,280,300,17,19.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",26-04-2001,9.4,1625,1624,0,,,54,59,49,0,270,270,21,23,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",27-04-2001,12.53,1635,1625,0,,,54,58,50,,270,270,21.9,25.1,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",28-04-2001,12.3,1837,1736,0,,,57,64,50,0,290,290,21.9,25.1,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",29-04-2001,6.93,1645,1644,0,,,56,66,45,0,260,250,19.9,23.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",30-04-2001,8.95,1626,1627,0,,,57,65,49,,260,260,21.9,23.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",01-05-2001,7.16,1325,1313,0,,,59,70,47,0,280,280,21,23,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",02-05-2001,15.43,1535,1610,0,,,66,78,54,,30,30,32,38,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",03-05-2001,14.32,936,805,0,,,69,82,56,0,40,30,31.1,38,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",04-05-2001,7.16,1524,1525,0,,,64,77,50,0,300,300,17,19.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",05-05-2001,7.16,1912,1951,0,,,60,72,48,0,290,290,15,16.1,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",06-05-2001,6.71,1649,1647,0,,,65,81,48,0,300,310,14.1,16.1,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",07-05-2001,4.92,1814,1819,0,,,71,89,52,,320,320,15,17.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",08-05-2001,7.61,1537,1537,0,,,72,88,56,0,310,300,17.9,21,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",09-05-2001,10.29,1517,1513,0,,,61,70,51,,270,280,21,23,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",10-05-2001,7.38,1514,1509,0,,,64,79,49,0,290,300,17.9,21,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11-05-2001,10.96,1547,1616,0,,,58,66,50,0,310,330,21,23.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12-05-2001,12.97,1602,1643,0,,,58,63,53,,270,270,23,25.1,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",13-05-2001,14.54,1730,1431,0,,,58,62,53,,270,260,23,25.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",14-05-2001,10.74,1746,1742,0,,,60,66,53,,280,280,23,25.1,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",15-05-2001,7.83,1621,1620,0,,,63,71,55,,270,270,17,17.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",16-05-2001,9.17,1927,1940,0,,,63,71,55,0,260,260,17.9,21,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",17-05-2001,8.95,1341,1339,0,,,60,70,50,0,290,290,17.9,21.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",18-05-2001,8.5,1450,1444,0,,,61,72,50,0,290,290,16.1,19.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",19-05-2001,8.28,1451,1508,0,,,62,72,52,0,300,300,19.9,21.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",20-05-2001,7.61,1448,1533,0,,,67,79,54,0,310,300,17.9,21,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",21-05-2001,8.72,1303,1422,0,,,63,73,52,0,310,310,21,23,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",22-05-2001,8.5,1421,1420,0,,,63,70,55,0,300,300,17,19.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",23-05-2001,8.05,1449,1509,0,,,61,68,53,,290,290,19.9,21.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",24-05-2001,9.17,1258,1250,0,,,59,68,50,0,290,290,17,19.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",25-05-2001,9.62,1148,1146,0,,,58,63,52,0,280,280,17,19.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",26-05-2001,10.07,1843,1512,0,,,57,61,52,0,280,260,17.9,21.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",27-05-2001,13.65,1634,2314,0,,,57,62,52,0,270,270,21.9,25.1,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",28-05-2001,12.3,1402,1300,0,,,60,66,53,0,250,240,21,23.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",29-05-2001,8.28,1736,1524,0,,,64,75,52,,280,300,16.1,19.9,,,,,,
